text,nama paslon
"P. Anis bkn hanya pintar bicara,tapi beliau jg banyak ilmu &amp; berprestasi,p.ganjar juga pintar berbicara &amp; jg berprestasi,yg gua heran p.prabowo hanya bisanya sllu menyudutkan p.anis dlm tanggapannya,tanpa tau klarifikasi &amp; pembelaan apa ttg prestasi dirinya slma ini.",ganjar pranowo
"Pak Ganjar maskulin , berfikir cepat &amp; akurat",ganjar pranowo
"Tetap prabowo, dulu saja ganjar, tapi pas lihat karakter pas debat disitu saya tau orangnya arogan dan byk kepentingannya",ganjar pranowo
"Ganjar selalu di hati.jlas kerjanya,dan gagasan nya insyaallah kan berusaha bliau wujudkan demi kemajuan indonesia kelak",ganjar pranowo
"anis sma ganjar gak tau apa-apa tentang data negara,,,yang mreka tau cuman jdi gubernur.....masa data negara mau di buka di dpan publikasi,,,,mereka pikir jual tempe.....",ganjar pranowo
"Pak Anis makin mirip Viki Prasetyo<br>Pak Ganjar makin kesini kelihatan makin arogan,, dulu sy pendukung Njen Pak Ganjar<br>Tapi sekarang mah ogaaahh",ganjar pranowo
Anies gagasannya luar biasa..Prabowo jiwa nasionalismenya menjadi identitasnya pokoknya NKRI harga mati.prabowo kata katanya sangat jujur dan ke ikhlasannya demi bangsa sengat terasa. Ganjar sangat bagus dlm beranalogiðŸ˜…,ganjar pranowo
"Dari tayangan ini bisa di lihat pak ganjar adalah orang yg dibutuhkan negara indonesia untuk menjadi presiden 2024â¤ visi misi jelas, jawab pertanyaan jelas ga muter2...<br>Pak prabowo bagus... Cuma mungkin gerogi saja...<br>Pak anis jawabannya muter2 biking pusingðŸ˜‚ðŸ˜‚ðŸ˜‚<br><br>Just in my opinion... No hate<br>Semoga indonesia di beri pemimpin yg intelligent dan amanah.. aamiin",ganjar pranowo
Ganjar sama anies sombong baget mukaÂ² nya pengen di tampol beneran sumpah apalagi anies ugh peengenbanget ku tampol mukanya,ganjar pranowo
Pak ganjar  pembawaann  tenang  rilex  tdk  emosionl,ganjar pranowo
MUKA PAK GANJAR PANIK+KAYA KESEL SII HAHAHA GASSSSSS PRABOWO,ganjar pranowo
"Kami tdk butuh seorang presiden yg emosional.. Ganjar adalah calon presiden yg memiliki kualitas terbaik, disusul pada Anis..",ganjar pranowo
Blunder Pak Ganjar Bilang Gegabah...Berarti Kamu belum memahami akan ilmu ketahanan.Saran Belajar lagi Bapak ke Pak Menhan dan.Pakar Militer,ganjar pranowo
Sy tdk pernah dpt kesempatan nyoblos krn selalu menjado warga pendatang di setiap pemilu tapi kalau dr jawbn paslon sih lebih kena pak ganjar kalo anis seperti biasa hanya teori seperti saat kuliah sjðŸ˜‚,ganjar pranowo
"semangat pak ganjar tingkatkan lagi jiwa merakyat mu dan jiwa kepemimpinan mu terbukti dari segi debat pak ganjar the best , pintar cerdas dan bijaksana ðŸ™ðŸ™",ganjar pranowo
SUDAH Semakin Jelas TIDak Alkan MILIH GANJaR... krn Terlihat Kesombongan Dan KEbohongan DATA,ganjar pranowo
"Pak Ganjar jawabannya lebih spesifik, Good Job Pak Ganjarâ¤â¤â¤â¤",ganjar pranowo
"Hasil debat menurut saya<br>Anis : terlalu banyak kata kata yang gak jelas itu dapat dari mana tapi seolah bener,ibaratnya mengandai andai dan intinya ngak jelas dan gak bisa membedakan mana akar dan mana pucuk.<br>Ganjar: tampil gemilang hari ini terima kasih pak Ganjar your the best,penyampaian dan kritikan serta jawab nya tepat sekali nyambung dengan segala pertanyaan yang di sampaikan setiap Paslon,ilmu pengetahuan bapak sangat tinggi survei kemana mana tanpa bapak sadari bukti dari kata bapak Ganjar yang gemilang sekali saya gak yakin sesuai dengan fakta yang di ucapkanya ,rakyat butuh bukti bukan janji,kata kata TEPAT jawaban CEPAT namun sayang bukti kurang akurat. Ditunggu kampanye nya di sumatera barat pak Ganjar<br>Prabowo : tidak banyak kata&quot; sekali keluar kata&quot; nya itu fakta . Saya yakin pak Prabowo sangat merakyat dia peduli dengan rakyat contohnya erupsi gunung Merapi di sumatera barat dia hadir dia datang dia peduli dengan rakyatny,tanpa disadari inilah calon presiden sesungguhnya <br>All in Prabowo âœŒï¸ðŸ”¥ðŸ”¥<br><br>Kesimpulan: Anies si tukang drama ( mending nonton Drakor).<br>Ganjar yang kami butuh bukti bukan janji ,ohh yah satu lagi buku buat hafal semua itu ðŸ˜…<br>All in Prabowo âœŒï¸ðŸ”¥ðŸ”¥",ganjar pranowo
Ini menurut pandangan sya terserah kalian seperti apa <br>01 anis itu bermuka 2 lain mulut lain hati.... Kanapa setelah berbicara harus jilat bibirnya... <br><br>02 prabowo orang yg keras tegas dan hati lembut pengalaman pula <br><br>03 ganjar itu pintar dan baik juga tapi sayangnya tida punya pendirian.... Teman nya sja dihianati apa lagi rakyat.... Pasti ada yg paham..... All in 02,ganjar pranowo
Pak prabowo humoriss bangettðŸ˜ŠðŸ˜Š pak ganjar terlalu banyak ngomong tapi ga nyambung ðŸ˜‚ pak anis santai tapi ga jelas jawabannya kesana kemariðŸ˜… ttep all in prabowoâ¤,ganjar pranowo
"Anis dan Ganjar sangat tertata sekali cara bicaranya,kayak (tong kosong nyaring bunyinya).Sedangkan Prabowo kurang lancar dan masih tertatih tatih bicaranya.Tapi saya yakin akan kerja nyata yang bakalan di terapkan oleh Prabowo nantinya jika beliau terpilih sebagai Presiden.All in PRABOWO GIBRAN ðŸ¥³",ganjar pranowo
"All in ganjar, sudah terbukti kepemimpinannya di jateng",ganjar pranowo
Ganjar Pranowo pandai menjawab<br>Anis pandai merangkai kata<br>Tetapi pak Prabowo tau kondisi dan bergerak secara langsung untuk menyelesaikan masalah<br>All in pak Prabowo Subianto,ganjar pranowo
"Anies terlalu bertele tele, Ganjar kebanyakan basa basi, Prabowo on point dan realistis. Anak muda all in utk PrabowoðŸ¥³",ganjar pranowo
"Udh tau prabowo lebih tau persoalan pertahanan dan yg lainnya. Ganjar anis kagak tau. malah so tau, keliatan bgt deh  gils nya haha. <br>ALL IN PRABOWOâ¤",ganjar pranowo
"Tetap pak prabowo yang tulus broo. Liat rautwajah anis &amp; ganjar anehh banget, seperti orang dendamm, menggebu gebu ingin menang. Bro liat wajahnya, liat cara bicaranya yg selalu menjatuhkan, banyak ngomong tanpa bukti. All in prabowo â¤â¤",ganjar pranowo
"Menurut saya, pendapat (opini) uraian pak Ganjar menurutku pendapat yang bisa diterima oleh akal (realistis) dan secara debat, menurutku beliau tidak menjatuhkan lawan debat.<br>Indonesia butuh presiden seperti pak Ganjar yang tegas &amp; kerja nyata yang bisa membawa Indonesia menjadi lebih baik kedepannya serta memikirkan betul-betul apa yang dibutuhkan oleh rakyat bukan sekedar kata kata manis semata. <br>Pak Ganjar dan pak Mahfudz MD menurut saya sudah pas menjadi presiden &amp; wakil presiden 2024 karena beliauÂ² inilah memiliki rekam jejak yang baik yaitu bersih dari korupsi, memiliki banyak prestasi, kerja yang NYATA, dan Ikhlas.<br>Jadilah bangsa yang cerdas yang tidak salah pilih presiden dan wakilnya.<br><br>Dan kata pak Jokowi dulu yg saya ingat betul dipidatonya beliau bahwa : Pilihlah presiden yang rambutnya putih. Karena beliau yang hatinya ikhlas yang betul betul memikirkan bagaimana nasib rakyatnya nanti. <br>ðŸ˜Š",ganjar pranowo
Kalau nggak ada prabowo gibran mungkin saya sudah pilih ganjar Mahfud.. Dari debat ini saya tau attitude dan wajah yang cocok memimpin negara yang begitu kompleks seperti ini ðŸŽ‰,ganjar pranowo
Anies ganjar mahfud tigatiganya bijak 3 orang ini aja yg jd presiden <br>ANIS CAPRES BIJAK&amp;HATI-HATI PENUH WASPADA DAN BERPENDIDIKAN ORANGNYA NGOMONGNYA BERURUTAN BAHASA BUKU BANGET BANYAK SMILE TENANG BIJAK BGTâ¤<br>GANJAR BIJAKSANA&amp;BERANI&amp;TEGAS BGT APLG PAS MALEM YAAMPUN DIA GADA RASA TAKUT SM SEKALI KETIKA TERUS DIKATAIN KELIRU SM PRABOWO DIA DGN BERANINYA TEGAS BERBICARA SESUAI DATA-FAKTA RELIGIUS &amp; BERPENDIDIKAN BGT NGOMONGNYA<br>JATUH CINTA SM GIBRAN&amp;MAHFUD YA KOLO (CAWAPRES) MUHAIMIN NGACO ANIES DOANG YG PINTERNYA GIBRAN&amp;MAHFUD AJA SAMPE NGAKAK BILANG &quot;EMANG BISA PAK MUHAIMIN MENJABAT SELAMA 5 THN JD PEMIMPIN NEGARA BISA MENGHIDUPKAN 40KOTA SUPY MNJD SEJAHTERA MAJU SEPERTI KOTA JAKARTA EMG SANGGUP? SBG CAWAPRES HARUSNYA MENSEJAHTERAN RAKYAT BUKAN BANGUN 40 KOTA BIAR SETARA KAYAK JAKARTA SEKALIPUN ITU KESAMPEAN LALU SISA DR RIBUAN KOTA YG TDK TERPILIH KEDLM 40KOTA BERSINAR ITU MAU DIKEMANAKAN YG ENAK2 YG MENDERITA TETEP MENDERITA BLM TENTU JG NGIDUPIN 40KOTA BIKIN RAKYAT SEJAHTERA KNP GASEKALIAN 100 KOTA AJA?5 KOTA AJA GASANGGUP DIJADIIN SAMA SEPERTI JAKARTA NGACO POKOKNYA KOLO ANIESNYA UDH KEREN DITAMBAH DIA TETANGGA GW ORG KUNINGAN CITAMBA,ganjar pranowo
"Debat kali ini sngat berkualitas. Meskipun Anies masih tetap unggul, Unggul tipis dr Ganjar, tapi diluar dugaan GANJAR mampu merubah strateginya utk tampil lebih tajam hingga mmbuat Prabowo kehilangan muka krna Ganjar didukung bantuan data dari Menkumham Mahfud MD. Salut buat Ganjar.<br><br>Sy yg awalnya tetap mendukung Prabowo meskipun didebat pertama Prabowo kalah, namun kali ini tak ada pilihan lain selain beralih mendukung Anies! Jujur sj, sy sdh capek menghujat atau menjudge Anies. Semakin dihujat justru kecerdasan Anies smakin terlihat jelas. Maaf 02, sy dan temanÂ² sekampung akan beralih ke 01. Alasannya sederhana, karna kami masih WARAS.",ganjar pranowo
Anies ini hanya sekedar beretorika tanpa memikirkan dampaknya kedepan terutama masalah globalisasi bagaimana caranya membuat rumah budaya disetiap negara emang mampuðŸ˜‚ðŸ˜‚ðŸ˜‚ aku ragu-ragu memilih anies apalagi prabowo yg tidak pernah masuk akal apa yg disampaikan yg paling tepat itu menurut saya adalah GANJAR yg selalu mempunyai data yg konkret dan jelas terhadap apa yg disampaikan dan jawabam dari setiap sub tema yg dipertanyakan. SALAM 03 GANJAR-MAHFUDðŸ˜Š,ganjar pranowo
Yg bilang ganjar tersangkut E.Ktp itu orang goblog.udah diusut KPK jelas Ganjar tidak terbukti.jadi mulut itu adanys fihnah belaka.jujur GANJAR MAHFUD YG TERBAIK,ganjar pranowo
"Pak Ganjar dengan Hati Yang Paling dalam...syaa suka Anda Anda cocok Menduduki Istana,...Syaa Menilai dari 2 sisi Yaitu Kecerdasan Intelektual dan Kecerdasan Emosionalnya<br><br><br>Saya Setiap Hari Berdoa Semoga Ganjar Menang Telak...sya Tdak Mengharapkan apa2....tetapi Sya Mencintai NKRI Untuk Generasi Penerus Bangsaâ¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤<br><br>Inipun Didkung dengan Rekam Jejak Mahfud..mahfud orang Yang Paling jujurâ¤â¤â¤",ganjar pranowo
"bener bener yang saya rasakan, di debat ini,aura kehadirannya Ganjar kayak gak ada. Terus dikit2 jawabannya pak mahfud,, lah kenapa gak Pak Mahfud aja yang jadi Capres",ganjar pranowo
Makin mantap pilih Ganjar... Indonesia ga butuh pemimpin gampang baperan... Indonesia ga butuh pemimpin yg cuma pandai retorika... Indonesia butuh pemimpin  yg bergerak SAT SET utk maslahat bangsa &amp; seluruh rakyatnya <br><br>Doanya... GANJAR MAHFUDZ YG DIRIDHOI TUHAN MENJADI PEMIMPIN NEGERI INI â¤â¤â¤â¤ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©,ganjar pranowo
"Pnyampaian visi dn misi ganjar jauh lbih meyakinkan dr dua cpres anis dn prabowo,orang cerdas dah psti mlih ganjar mahfud",ganjar pranowo
"Ganjar Pranowo memang yg terbaik saat ini utk Indonesia lebih baik bersama Mahfud MD RI1 2024-2029,  dari kader terbaik PDIP Perjuangan dgn karakter Kebangsaan dan integritas ketaatan pd konstitusi. No.3 â¤ Persatuan.",ganjar pranowo
"Pas debat capres yg smart soal visi misi hanya ganjar,,skrng debat cawapres ketemu pak prof dan mas rak peh ngalahin debat capres lebah hebat debat cawapres ini,apa lg gw paling demen sama prof mahfud ini de dlu,kita perlu orang hebat 1 iniðŸŽ‰",ganjar pranowo
"Mantap Betul Bpk.Ganjar...<br>Engkau Bijaksana,Tulus &amp; Rendah Hati Dalam Menyampaikan Fisi Misinya di-Acara Debat Calon Presiden Pertama .<br>Dari Raut &amp; Tatapan serta Kejujuran Bpk Menyampaikan Kata Demi Kata Dgn Tulus,Jujur serta Penuh Kerendahan Hati yg Dalam .<br>Saya yakin Bpk.Ganjar Pranowo &amp; Bpk.Mahfud MD Akan Menang Dalam PilPres 2024 Nanti .  Amin.<br>GodBlessUs .  ðŸ˜",ganjar pranowo
"Pak Ganjar lucu mengkritik pemerintah yg dari habitatnya sendiri, ada juga di dalam pemerintah P Mahfud. Ke mana saja? P Prabowo terlalu retorika tanpa arah yang pasti, rakyat sudah muak dengan janji, rakyat butuh bukti. Perubahan hanya kalau AMIN memang. Kalau yg 2 lagi menang sama saja meneruskan rezin ini",ganjar pranowo
"Terlihat jelas dari cara bicara semua bakal capres yang menyampaikan visi misi nya, mana yang hanya ingin menjadi penguasa dan mana yang jelas perduli dengan rakyatnya, saya sangat yakin bapak ganjar pranowo adalah sosok pemimpin yang tepat untuk memimpin indonesia.. Saya termasuk Gen Z mendukung penuh untuk bapak ganjar pranowo dan bpk mahfud md untuk mempin negara kesatuan republik indonesia.",ganjar pranowo
"Kita butuh pemimpin yg berintegritas, memp rekam jejak yg baik di masa lalu, tegas, jujur, berani dan berpengalaman utk memajukan Indonesia menuju Indonesia unggul. Punya visi misi yg jelas dan pasti dijalankan utk memberantas korupsi, suap dan penegakan hukum. Itu semua ada di pasangan Ganjar Mahfud. Ayo kita bersama2 pilih dan menangkan Ganjar Mahfud no 3. Pesan juga utk pak Ganjar untuk benar2 serius menjalankam visi misinya kalau menang jangan sekedar janji manis sj sbb rakyat sdh lelah dan muak sbb hukum smp saat ini masih bisa dipermainkan dan mafia hukum masih berkuasa, pelaporan2 masy di pusat dan daerah macet bahkan mandek total dan masy kecil dikorbankan dan yg berduit yg dilindungi berarti hukum tumpul keatas. Semoga pemberantasan korupsi, suap dan penegakan hukum dijalankan sat set begitu pasangat Ganjar Mahfud dilantik jangan ditunda2. Kepercayaan masy dan marwah Polri bisa dikembalikan dikemimpinan Ganjar Mahfud.",ganjar pranowo
"Dari ketiganya yg oke no 2...maksudnya pendukungnya yg lantang berisik yel yelnya...mugkin sebelum berangkat dah dikasih makan dan susu...1&amp;3 tiga..lemes pakdhe...biar lemes soal pilihan tetap GANJAR yg TEGAS dan Sat Set...yg tidak sedang beretorika kata kata tapi nyata..sejak bendera start kpu dikibarkan sudah berbagi tugas bersama pak MAHFUD...Maka...!!<br><br>  Dari Sabang-sampai Merauke<br>  Ber&#39;GANJAR pulau pulau<br>  Sambung menyambung ASPIRASIMU<br>  Untuk lndonesia<br>  Indonesia Tanah Airku...<br>  GANJAR berjanji padamu<br>  Menjunjung Tanah Airku Tanah Airku <br>  Indonesia....<br>  <br>  Beretorika kata bukan basicnya Ganjar-Mahfud..tentu lebih menjuarai bagi yg basicnya pengajar...lebih manis merangkai kata...tapi belum tentu TEGAS sat set dalam bertindak...Ganjar-Mahfud Tegas sama sama dg basic Hukumnya...Tegas dg kelanjutan IKN yg sudah menjadi bagian Undang undang no 3 tahun 2022 dimana presiden selanjutnya wajib hukumnya melanjutkan dan menyempurnakan lKN disegala bidang...dan yg jelas menolak kelanjutan lKN jelas calon pemimpin tidak patuh taat akan undang undang...siapa dia carilah sendiri.!&quot;<br> Dan,Ganjar-Mahfud Tegas...telah menyediakan kandang bagi koruptor yg menyengsarakan rakyat di NUSAKAMBANGAN...semoga setelah terpilih jadi Presiden..sebagai hadiah rakyat akan menagih janji di100hari kerjanya untuk menghijrahkan tahanan koruptor ke Nusakambangan...Salam Waras Merdeka...! Salam Pancasila..salam tiga jari untuk negri nkri",ganjar pranowo
"Saya pendukung pasangan pak Ganjar-Mahfud, saya sangat terpukau dengan semua yg dikatakan pak ganjar. ðŸ’ªðŸ’ªðŸ’ªðŸ‘<br><br>Pak Anis juga hebat dalam bertutur kata. tapi pak Prabowo,, kenapa mala saya yg malu dengan tingka dan respon beliau dalam debat?? Seola-olah pikirannya beku, ga cairr ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",ganjar pranowo
"Ganjar : &quot;Perintahkan kami utk mengerjakan itu&quot; Sebuah kalimat penutup yg makjleb, terasa bahwa orientasi beliau berdua mmg utk melayani rakyat.<br>Smg Pak Ganjar dan Pak Mahfud mendapatkan dukungan mayoritas rakyat Indonesia, memenangkan kontestasi ini, dan jd Presiden dan Wakil Presiden Indonesia selanjutnya. <br>g3rak c3pat Indonesia g3milang.",ganjar pranowo
KELIHATAN SEKALI YG CERDAS DAN TERBAIK BUAT BANGSA ADALAH PAK GANJARðŸ¤ŸðŸ‘ðŸ‡®ðŸ‡© ANIES DAN WOWO SERING NGAWUR KEMANA2...KELIHATAN TIDAK MENGUASAHI PROBLEMA RAKYAT SAAT INI...SAYA MANTAF PILIH NO 3 GANJAR MAHFUD YG TERBAIK BUAT PRESIDENT INDONESIA 2024ðŸ¤ŸðŸ‡®ðŸ‡©ðŸ‘,ganjar pranowo
Pak Ganjar lebih mantap dalam berbicara data dan fakta...ayo kita dukung pak Ganjar dan pak Mahfud MD....salam waras...hati hati memilih pemimpin kita. Terima kasih,ganjar pranowo
"Anis sayangnya hanya jago teori &amp; jago ngomong...<br>Prabowio...gak bisa di pungkiri trauma masa lalu melekat terutama pelanggaran HAM <br>Ganjar secara fisi sdh ok di tambah calon wakilnya mahfud yg sdg jelas inshaallah bersih dan tegas, - cuma ssyangnya partai yg usung gak bikin simpati, kecuali GM ini bisa komitment kku mrk bkn pegawai partai dimana menomer satukan partai di atas bangsa dan negara",ganjar pranowo
IYA PRO RAKYAT PROGRAMNYA PAK GANJARðŸ‘SETIAP WARGA MISKIN BERHAK PUNYA 1 SARJANA BUAT KURANGI KEMISKINANðŸ‘ðŸ¤Ÿ SETIAP DESA DI BANGUN 1 PUSKESMAS BUAT KESEHATAN WARGANYAðŸ‘ðŸ¤Ÿ DAN ADA PROGRAM BELI TANAH DAPAT RUMAH DENGAN CICILAN YG TERJANGKAU BUAT RAKYAT MISKINðŸ‘ðŸ¤Ÿ SAYA PILIH PAK GANJAR MAHFUDðŸ¤ŸðŸ‘ðŸ‡®ðŸ‡©UDA TERBUKTI KINERJA DAN PENGALAMANNYAðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‘ðŸ¤ŸðŸ¤ŸPRESIDENT 2024ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©,ganjar pranowo
"Penampilan yang apik, tegas, cerdas daaaann satsettt dari Ganjar. Jangan menipu hati dengan dengan menutup mata dan telinga ayooo masyarakat Indonesia, kita tau bahwa saatnya kita memilih pemimpin yang sat set menuju negara maju 2045. Ayoo ayooo kita dukung Ganjar Mahfud  ðŸ™ðŸ¤ŸðŸ¤ŸðŸ¤Ÿ",ganjar pranowo
"Debat CAPRES PERDANA dinilai byk pihak jadi panggungnya GANJAR ðŸ™ðŸ™ðŸ™<br><br>Capres No 3 tampil sangat baik, lugas, tenang dan menjawab seluruh pertanyaan sesuai konteksðŸ‘ðŸ‘ðŸ‘<br><br>GASPOLL GAMA ... Ganjar/Mahfud ðŸ¤ŸðŸ¤ŸðŸ¤Ÿ<br><br>METAL ... Menang Total GANJAR ðŸ’¯ðŸ’¯ðŸ’¯<br><br>Semoga sesuai ekspektasi kita semua Rakyat Indonesia ðŸ™ðŸ™ðŸ™ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‘ðŸ‘ðŸ‘",ganjar pranowo
"Setelah saya menyaksikan dari semua Paslon ....saya berkesimpulan bahwa apa yg telah dpaparkan oleh para Capres, ternyta Capres GANJAR PRANOWO sangat lengkap mulai dari TINDAKKAN pencegahan hingga tindakkan HUKUM utk pelaku KORUPSI....bahkan dgn adanya slide yg di tampilkan membuktikan bahwa bukan sekedar sebuah pemaparan namun sudah dibuktikan apa saat menjabat sbg pemimpin daerah......INSYA ALLAH INDONESIA DIKEPEMIMPINAN GANJAR -MAHFUD BANGSA INI MENJADI LEBIH BAIK ...AAMIIN YAA ROBB...ðŸ¤².",ganjar pranowo
"Bapak ganjar best,aku suka dgn gagasnnya,nda ada perna menyerang dan merendahkan paslon no 2 amin....maju terus bapak parabowo gibran ,dan maju terus bapak ganjar mahfud amin,moga indonesia maju tetus bersama ,paslon no 2 dan no 3 amin",ganjar pranowo
